UID,SITE_ID,VISIT_NO,DEPTH,TEMPERATURE,OXYGEN,PH,CONDUCTIVITY,INDEX_SITE_DEPTH,AREA_HA,LAT_DD83,LON_DD83
2011144,NLA17_MI-10121,1,12,4.4,0.5,6.76,12.3,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,13,4.4,0.27,6.66,12.2,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,14,4.4,0.15,6.62,14,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,15,4.4,0.06,6.68,15.1,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,16,4.4,0.04,6.7,16.4,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,17,4.4,0,6.67,19.8,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,17.3,4.4,0,6.53,20.2,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,2,20.3,8.85,7.75,10.2,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,3,15.6,11.83,7.69,10.5,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,4,9.2,13.12,7.84,10.1,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,5,7.1,11.27,7.66,10.7,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,6,5.7,7.7,7.03,11.2,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,7,5.4,6.28,6.76,11.4,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,8,4.9,5.29,6.66,11.6,18.5,5.35893,46.8612,-88.84717
2011144,NLA17_MI-10121,1,0.1,22.7,8.4,7.34,10.1,18.5,5.35893,46.8612,-88.84717
2011149,NLA17_MT-10013,1,0.1,22.7,7.8,8.6,NA,2.3,96.66568,46.039,-110.6921
2011149,NLA17_MT-10013,1,0.5,22.2,7.6,8.6,NA,2.3,96.66568,46.039,-110.6921
2011149,NLA17_MT-10013,1,1,22.1,7.7,8.7,NA,2.3,96.66568,46.039,-110.6921
2011149,NLA17_MT-10013,1,1.5,22,7.7,8.7,NA,2.3,96.66568,46.039,-110.6921
2011149,NLA17_MT-10013,1,1.8,22,7.6,8.7,NA,2.3,96.66568,46.039,-110.6921
2011149,NLA17_MT-10013,1,0.1,22.7,7.8,8.6,NA,2.3,96.66568,46.039,-110.6921
2011150,NLA17_DE-10002,1,0.1,25.8,9.5,8.1,95,1.3,27.27603,38.64415,-75.54749
2011150,NLA17_DE-10002,1,0.5,25.6,11.9,8.5,96,1.3,27.27603,38.64415,-75.54749
2011150,NLA17_DE-10002,1,0.8,25.3,9.4,8.2,96,1.3,27.27603,38.64415,-75.54749
2011150,NLA17_DE-10002,1,0.1,25.8,9.5,8.1,95,1.3,27.27603,38.64415,-75.54749
2011151,NLA17_VA-10039,1,0,25.9,3.6,6.9,319,1.5,1.544988,37.59764,-77.47577
2011151,NLA17_VA-10039,1,0.5,25.4,2.8,6.8,329,1.5,1.544988,37.59764,-77.47577
2011151,NLA17_VA-10039,1,1,24.8,2.8,6.8,335,1.5,1.544988,37.59764,-77.47577
2011152,NLA17_TN-10001,2,0,27.4,24.4,10.6,218,3,12.42384,35.37137,-86.3815
2011152,NLA17_TN-10001,2,1,25.1,3.2,9,225,3,12.42384,35.37137,-86.3815
2011152,NLA17_TN-10001,2,2,19.8,0.2,7.6,247,3,12.42384,35.37137,-86.3815
2011152,NLA17_TN-10001,2,2.5,18.4,0.2,7.3,264,3,12.42384,35.37137,-86.3815
2011152,NLA17_TN-10001,2,0,NA,24.9,NA,NA,3,12.42384,35.37137,-86.3815
2011154,NLA17_IN-10109,1,0,30.08,7.03,7.4,2357,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,1,29.93,7,7.43,2356,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,0,30.06,7.17,7.38,2361,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,2,29.87,6.87,7.45,2355,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,3,29.41,6.37,7.41,2377,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,4,25.63,11.02,7.48,2442,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,5,20.66,8.9,7.46,2460,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,6,15.9,5.97,7.37,2467,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,7,12.86,1.11,7.29,2513,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,8,10.42,0.24,7.07,2826,9.5,2.979348,38.06487,-87.29741
2011154,NLA17_IN-10109,1,9,8.94,0.06,6.98,3563,9.5,2.979348,38.06487,-87.29741
2011155,NLA17_ID-10002,1,0,22.18,7.93,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,NA,NA,NA,NA,NA,NA,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,1,22.18,7.94,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,10,20.05,4.89,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,11,20.02,4.86,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,11.5,19.99,4.77,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,0,22.17,7.89,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,2,22.12,7.88,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,3,21.72,7.29,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,4,21.58,7.18,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,5,21.15,6.95,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,6,20.54,5.79,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,7,20.14,5.43,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,8,20.07,4.94,NA,NA,12.2,3395.548,42.67705,-113.4073
2011155,NLA17_ID-10002,1,9,20.06,4.93,NA,NA,12.2,3395.548,42.67705,-113.4073
2011156,NLA17_ME-10010,1,NA,NA,NA,NA,NA,NA,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,0.1,27.3,7.8,7.15,17,5.7,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,1,25.9,8.1,6.82,17,5.7,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,2,23.1,7.5,6.51,17,5.7,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,3,19.6,5.2,6.06,18,5.7,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,3,19.6,5.1,6.02,18,5.7,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,4,15.7,2.3,5.84,19,5.7,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,5,12.8,0.5,5.93,24,5.7,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,5.2,12.5,0.2,6,25,5.7,22.71843,45.33344,-69.26659
2011156,NLA17_ME-10010,1,1,25.8,7.9,6.75,17,5.7,22.71843,45.33344,-69.26659
2011157,NLA17_WA-10012,1,0,23.1,7.68,7.69,106.9,3.4,1.958067,46.83106,-122.4472
2011157,NLA17_WA-10012,1,NA,NA,NA,NA,NA,NA,1.958067,46.83106,-122.4472
2011157,NLA17_WA-10012,1,1,22.9,7.75,7.63,106.8,3.4,1.958067,46.83106,-122.4472
2011157,NLA17_WA-10012,1,2,22.9,7.8,7.6,106.7,3.4,1.958067,46.83106,-122.4472
2011157,NLA17_WA-10012,1,2.9,22.7,5.75,7.34,109.5,3.4,1.958067,46.83106,-122.4472
2011157,NLA17_WA-10012,1,0,23.1,7.65,NA,NA,3.4,1.958067,46.83106,-122.4472
2011158,NLA17_IN-10133,1,0,29.5,8.6,8.4,1122,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,1,29.4,8.5,8.4,1121,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,10,10.5,0,7.4,636,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,11,9.8,0,7.4,636,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,12,9.5,0,7.4,639,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,13,8.9,0,7.4,638,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,14,8.4,0,7.4,635,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,15,8,0,7.4,634,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,16,7.7,0,7.4,632,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,17,7.3,0,7.4,631,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,18,7,0,7.5,630,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,19,6.9,0,7.5,631,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,2,29.2,8.7,8.4,1113,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,0,27.5,8.9,8.4,1119,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,3,27.9,7.4,8.4,1039,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,4,25.2,5.3,7.9,844,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,5,22.1,0.7,7.6,734,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,6,18.6,0.1,7.6,621,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,7,16.3,0.01,7.5,593,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,8,13.7,0,7.5,606,32,2.759924,39.06614,-87.34955
2011158,NLA17_IN-10133,1,9,11.9,0,7.4,630,32,2.759924,39.06614,-87.34955
2011159,NLA17_IN-10028,2,0,26.2,10,8.5,428,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,1,26.7,9.9,8.6,428,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,10,14.1,0,7.5,375,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,11,13.4,0,7.4,375,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,0,25.5,10.3,8.6,427,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,2,26.5,9.9,8.6,426,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,3,25.9,8.9,8.4,423,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,4,25.5,8.1,8.2,424,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,5,24.7,4.5,7.8,425,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,6,23.2,1.2,7.6,420,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,7,20.5,0,7.6,412,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,8,17.7,0,7.5,391,12,194.0342,41.28699,-85.78291
2011159,NLA17_IN-10028,2,9,15.6,0,7.5,381,12,194.0342,41.28699,-85.78291
2011162,NLA17_OR-10007,1,0.1,21.1,9.2,7.3,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,1,20.9,9.2,7.3,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,10,12.5,5.5,6.3,80,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,11,12,4.5,6.3,81,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,12,11.5,2.7,6.3,82,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,13,11.3,0.7,6.3,85,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,14,11.2,0.3,6.3,87,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,14.5,11.1,0.2,6.4,94,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,0.1,NA,9.2,7.4,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,2,20.9,9.1,7.3,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,3,20.8,9.2,7.3,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,4,20.6,9.2,7.3,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,5,20.4,9.2,7.3,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,6,20.3,9.1,7.3,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,7,19.6,9.2,7.3,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,8,16,9.9,6.8,78,15,14.4841,43.63194,-124.1792
2011162,NLA17_OR-10007,1,9,13.5,7.8,6.5,79,15,14.4841,43.63194,-124.1792
2011163,NLA17_OR-10125,1,0.1,21.6,9.2,6.6,76,7.2,5.072186,43.51896,-124.2226
2011163,NLA17_OR-10125,1,1,21.5,9.3,6.8,76,7.2,5.072186,43.51896,-124.2226
2011163,NLA17_OR-10125,1,2,19,7.5,6.1,77,7.2,5.072186,43.51896,-124.2226
2011163,NLA17_OR-10125,1,3,12.7,0.4,5.4,71,7.2,5.072186,43.51896,-124.2226
2011163,NLA17_OR-10125,1,4,9.4,0.2,5.4,70,7.2,5.072186,43.51896,-124.2226
2011163,NLA17_OR-10125,1,5,8.5,0.2,5.5,75,7.2,5.072186,43.51896,-124.2226
2011163,NLA17_OR-10125,1,6,7.9,0.2,5.6,79,7.2,5.072186,43.51896,-124.2226
2011163,NLA17_OR-10125,1,6.7,7.7,0.1,5.8,86,7.2,5.072186,43.51896,-124.2226
2011163,NLA17_OR-10125,1,0.1,21.7,9.3,6.9,76,7.2,5.072186,43.51896,-124.2226
2011164,NLA17_VT-10018,1,NA,NA,NA,NA,NA,NA,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,0.2,23.52,8.4,7.77,111.3,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,9,10.22,3.01,6.89,118.8,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,9.6,10.08,2.76,6.95,123.3,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,1,23.13,8.45,7.73,110.5,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,2,22.22,8.81,7.8,110.2,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,3,21.08,9.16,7.68,104.7,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,4,19.17,8.02,7.32,110.6,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,5,15.81,3.95,6.86,109.9,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,6,12.85,0,6.73,109.8,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,7,11.46,1.44,6.71,111.4,10.1,39.07592656,44.6251006,-72.26246102
2011164,NLA17_VT-10018,1,8,10.63,3.61,6.72,113.9,10.1,39.07592656,44.6251006,-72.26246102
2011165,NLA17_ID-10007,1,0,18.48,13.73,9.75,577.6,2,21.25854,43.0784,-112.6937
2011165,NLA17_ID-10007,1,0.5,16.09,9.01,9.5,595.6,2,21.25854,43.0784,-112.6937
2011165,NLA17_ID-10007,1,1,15.56,7.82,9.53,595.7,2,21.25854,43.0784,-112.6937
2011165,NLA17_ID-10007,1,1.5,15.55,7.83,9.58,597.4,2,21.25854,43.0784,-112.6937
2011166,NLA17_IN-10010,2,0,28.1,9.4,8.3,525,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,1,27.9,9.3,8.4,523,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,2,27.6,8.6,8.1,519,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,3,26,0.6,7.5,503,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,4,23.9,0.04,7.5,485,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,5,21.5,0.02,7.5,477,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,6,17.7,0,7.4,463,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,7,15.1,0,7.4,458,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,8,13.2,0,7.2,461,9,254.7477,41.48876,-85.35247
2011166,NLA17_IN-10010,2,0,27.9,9.6,8.4,525,9,254.7477,41.48876,-85.35247
2011170,NLA17_CO-10006,1,0.1,19.4,7.4,9.1,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,1,19.1,7.4,9,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,10,5.8,0.6,7,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,11,5,0.2,6.8,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,12,4.8,0,6.8,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,0.1,19.5,7.2,9.1,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,2,18,7.5,9,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,3,17.7,7.7,9,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,4,15.8,7.3,8.6,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,5,13.9,7.7,8.1,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,6,11.7,8.2,7.9,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,7,9.6,6.5,7.7,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,8,8,2.3,7.4,NA,12.5,14.98465,38.99724,-108.0512
2011170,NLA17_CO-10006,1,9,6.5,0.4,7.15,NA,12.5,14.98465,38.99724,-108.0512
2011174,NLA17_MT-10001,1,0.1,22.2,7.7,8.2,NA,7.3,532.2073,47.55764,-112.4485
2011174,NLA17_MT-10001,1,1,22,7.7,8.3,NA,7.3,532.2073,47.55764,-112.4485
2011174,NLA17_MT-10001,1,2,22,7.7,8.3,NA,7.3,532.2073,47.55764,-112.4485
2011174,NLA17_MT-10001,1,3,21.9,7.7,8.3,NA,7.3,532.2073,47.55764,-112.4485
2011174,NLA17_MT-10001,1,4,21.9,7.7,8.3,NA,7.3,532.2073,47.55764,-112.4485
2011174,NLA17_MT-10001,1,5,21.9,7.6,8.3,NA,7.3,532.2073,47.55764,-112.4485
2011174,NLA17_MT-10001,1,6,21.7,7.6,8.3,NA,7.3,532.2073,47.55764,-112.4485
2011174,NLA17_MT-10001,1,6.8,21.6,7.5,8.2,NA,7.3,532.2073,47.55764,-112.4485
2011174,NLA17_MT-10001,1,0.1,22.7,7.6,8.3,NA,7.3,532.2073,47.55764,-112.4485
2011175,NLA17_OR-10111,1,0.1,22.8,9.6,10.2,91,NA,23.1341,44.51261,-122.8876
2011175,NLA17_OR-10111,1,0.5,22.8,9.5,10.2,93,NA,23.1341,44.51261,-122.8876
2011175,NLA17_OR-10111,1,0.8,22.2,7.5,10,84,NA,23.1341,44.51261,-122.8876
2011176,NLA17_OR-10128,1,0.1,22.6,10.6,8.8,112,NA,1.906857,45.70816,-122.8156
2011176,NLA17_OR-10128,1,1,22.6,10.7,8.9,112,NA,1.906857,45.70816,-122.8156
2011176,NLA17_OR-10128,1,2,22.5,12.4,8.8,112,NA,1.906857,45.70816,-122.8156
2011176,NLA17_OR-10128,1,3,17.9,16.8,8.9,121,NA,1.906857,45.70816,-122.8156
2011176,NLA17_OR-10128,1,4,14.7,1,6.7,136,NA,1.906857,45.70816,-122.8156
2011176,NLA17_OR-10128,1,4.5,13.6,0.5,6.3,153,NA,1.906857,45.70816,-122.8156
2011177,NLA17_NJ-10023,1,0.12,27.11,7.61,8.02,372.9,5,161.5791,40.9737,-74.24793
2011177,NLA17_NJ-10023,1,1,27.14,7.68,8.12,372.7,5,161.5791,40.9737,-74.24793
2011177,NLA17_NJ-10023,1,2.01,27.14,7.67,8.15,372.6,5,161.5791,40.9737,-74.24793
2011177,NLA17_NJ-10023,1,3.01,27.13,7.65,8.17,372.5,5,161.5791,40.9737,-74.24793
2011177,NLA17_NJ-10023,1,4.02,27.1,7.65,8.2,372.1,5,161.5791,40.9737,-74.24793
2011177,NLA17_NJ-10023,1,4.51,27.06,7.58,8.14,372,5,161.5791,40.9737,-74.24793
2011177,NLA17_NJ-10023,1,0.13,27.09,7.62,8.16,372.7,5,161.5791,40.9737,-74.24793
2011179,NLA17_WI-10007,1,0,24.5,6.7,6.5,61,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,1,24.5,6.7,6.5,60.9,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,2,23.9,6.1,6.4,59.8,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,3,17.3,0.7,6.4,43.6,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,4,14.5,0.1,6.3,48.5,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,5,12.4,0.04,6.3,58.3,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,6,11.2,0.03,6.3,63.9,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,7,11,0.03,6.3,67.5,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,7.7,10.7,0.03,6.3,68.7,8.2,35.28672,45.76453,-90.66041
2011179,NLA17_WI-10007,1,0,24.1,6.8,6.5,61.3,8.2,35.28672,45.76453,-90.66041
2011180,NLA17_WI-10025,1,0,22.7,6.6,4.5,13.9,1.8,25.90559,45.86692,-89.26935
2011180,NLA17_WI-10025,1,0.5,22.5,6.1,4.5,14,1.8,25.90559,45.86692,-89.26935
2011180,NLA17_WI-10025,1,1,22.5,5.8,4.7,14,1.8,25.90559,45.86692,-89.26935
2011180,NLA17_WI-10025,1,1.3,22.4,5.5,4.5,14.2,1.8,25.90559,45.86692,-89.26935
2011180,NLA17_WI-10025,1,0,22.7,6.6,4.6,13.9,1.8,25.90559,45.86692,-89.26935
2011181,NLA17_OR-10167,1,0,19.9,7.5,6.1,2.3,5.5,7.802706,44.7994,-121.8006
2011181,NLA17_OR-10167,1,1,19.8,7.5,6.1,2.3,5.5,7.802706,44.7994,-121.8006
2011181,NLA17_OR-10167,1,2,19.8,7.5,6.1,2.3,5.5,7.802706,44.7994,-121.8006
2011181,NLA17_OR-10167,1,3,19.8,7.5,6.1,2.3,5.5,7.802706,44.7994,-121.8006
2011181,NLA17_OR-10167,1,4,19.8,7.5,6.1,2.3,5.5,7.802706,44.7994,-121.8006
2011181,NLA17_OR-10167,1,4.8,19.8,7.5,6.1,2.3,5.5,7.802706,44.7994,-121.8006
2011181,NLA17_OR-10167,1,0,19.9,7.5,6.1,2.3,5.5,7.802706,44.7994,-121.8006
2011182,NLA17_ME-10019,1,NA,NA,NA,NA,NA,NA,17.56286785,46.47467226,-68.27593111
2011182,NLA17_ME-10019,1,0.1,23.6,8,6.48,21,1.1,17.56286785,46.47467226,-68.27593111
2011182,NLA17_ME-10019,1,0.5,22.8,7.9,6.4,21,1.1,17.56286785,46.47467226,-68.27593111
2011182,NLA17_ME-10019,1,0.1,23.5,7.9,6.48,21,1.1,17.56286785,46.47467226,-68.27593111
2011183,NLA17_SD-10097,1,0,24.4,7.7,8.9,1243,1.6,53.94393,45.24669,-97.25489
2011183,NLA17_SD-10097,1,0.5,24.4,7.4,8.9,1243,1.6,53.94393,45.24669,-97.25489
2011183,NLA17_SD-10097,1,0.95,24.3,7.3,8.9,1244,1.6,53.94393,45.24669,-97.25489
2011183,NLA17_SD-10097,1,1.1,24.3,6.9,8.9,1244,1.6,53.94393,45.24669,-97.25489
2011183,NLA17_SD-10097,1,0,24.5,7.7,8.9,1243,1.6,53.94393,45.24669,-97.25489
2011184,NLA17_NE-10002,1,0.1,25.3,7.44,8.9,438,3.45,20.18143,42.5047,-100.5301
2011184,NLA17_NE-10002,1,1,25.3,7.43,8.9,438,3.45,20.18143,42.5047,-100.5301
2011184,NLA17_NE-10002,1,2,25.3,7.4,8.9,438,3.45,20.18143,42.5047,-100.5301
2011184,NLA17_NE-10002,1,2.95,25.3,7.28,8.89,438.2,3.45,20.18143,42.5047,-100.5301
2011185,NLA17_WA-10013,1,NA,NA,NA,NA,NA,NA,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,0,23.6,10.51,8.71,433,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,1,23.6,10.54,8.71,433,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,2,23.4,10.84,8.73,433,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,3,22.7,10.74,8.69,435,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,4,21.5,14.69,8.63,435,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,5,16.9,2.12,7.57,600,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,6,10.9,0.25,7.4,673,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,7,6.5,0.09,7.31,695,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,8,5.5,0.05,7.29,749,8.4,8.691569,48.39575,-120.1849
2011185,NLA17_WA-10013,1,0,23.6,10.23,NA,NA,8.4,8.691569,48.39575,-120.1849
2011186,NLA17_MT-10007,1,0.1,22.1,7.9,8.2,NA,4.9,148.2741,47.88139,-112.3163
2011186,NLA17_MT-10007,1,1,22.1,7.9,8.2,NA,4.9,148.2741,47.88139,-112.3163
2011186,NLA17_MT-10007,1,2,21.8,7.8,5.2,NA,4.9,148.2741,47.88139,-112.3163
2011186,NLA17_MT-10007,1,3,21.8,8,8.3,NA,4.9,148.2741,47.88139,-112.3163
2011186,NLA17_MT-10007,1,4,21.6,8.2,8.3,NA,4.9,148.2741,47.88139,-112.3163
2011186,NLA17_MT-10007,1,4.4,21.5,8.5,8.3,NA,4.9,148.2741,47.88139,-112.3163
2011186,NLA17_MT-10007,1,0.1,22.1,7.9,8.3,NA,4.9,148.2741,47.88139,-112.3163
2011187,NLA17_MI-10010,1,0.1,23.7,8.76,8.6,530,14.1,957.6001,45.41361,-84.80677
2011187,NLA17_MI-10010,1,1,23.6,8.78,8.59,530,14.1,957.6001,45.41361,-84.80677
2011187,NLA17_MI-10010,1,10,20.9,4.14,8.15,553,14.1,957.6001,45.41361,-84.80677
2011187,NLA17_MI-10010,1,11,19.4,1.74,7.97,560,14.1,957.6001,45.41361,-84.80677
2011187,NLA17_MI-10010,1,12,17.6,0.12,7.78,573,14.1,957.6001,45.41361,-84.80677
2011187,NLA17_MI-10010,1,13,15.9,0.03,7.74,579,14.1,957.6001,45.41361,-84.80677
2011187,NLA17_MI-10010,1,13.5,15.8,0,7.73,579,14.1,957.6001,45.41361,-84.80677
2011187,NLA17_MI-10010,1,0.1,23.6,8.54,8.47,531,14.1,957.6001,45.41361,-84.80677
